Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13,Topic 14,Topic 15,Topic 16,Topic 17,Topic 18,Topic 19,Topic 20
medical|0.00129207420746,exploratory|0.00143475974625,specifically|0.00285011881082,formulation|0.00268839178966,measure|0.00169437030392,customer|0.00167074574042,floating-point|0.0012919276935,applying|0.00157193795002,discriminant|0.0011600304261,aim|0.00117943811253,placed|0.00129837101757,assumed|0.00122386527997,complex|0.00258851384502,linux|0.00049251661999,projected|0.000941633468448,quadratic|0.000833175084324,region|0.00285548624646,evaluated|0.000998080306368,noise|0.00103116570857,written|0.0007945600063
pattern|0.00128590344894,scenario|0.00143217251371,resolution|0.00282999564651,drag|0.00264945583061,angle|0.0016779003902,search|0.00161347683356,knowledge|0.00127187567989,biology|0.00157030445437,lossles|0.0011370670843,coarse|0.00117752033491,assessment|0.00124665701757,setting|0.00119958065685,arc|0.00255762784179,interface|0.000486228757463,conditional|0.000937553226575,classic|0.000815725305504,redistribute|0.00285450268275,greater|0.000997428837575,incorporating|0.00102742933187,doppler|0.00079181086334
portal|0.00128431671917,primary|0.00141894640803,system|0.00278784418631,system|0.00260524455576,compression|0.00165486043347,neuronal|0.0015614449963,observation|0.00127042013221,track|0.00156451178298,pivot|0.00113693920819,rectangle|0.00117642936684,textured|0.00124281852426,clip|0.00119308410238,robust|0.00255275940002,accounted|0.000480608696941,expose|0.000931722530667,board|0.000814116742322,area|0.00280810475028,n|0.000987329953659,driven|0.00102341530637,geometry|0.000784052588862
texture|0.00127965184802,online|0.00141680471159,subjective|0.00276945341841,topologically|0.00258103676381,property|0.00165423157699,phone|0.00153671359064,articulate|0.00125927593774,reference|0.00156283264741,behind|0.00113183715114,browse|0.00117613643719,total|0.00121487645776,macro|0.00119102198044,found|0.00255188535921,embedded|0.0004734938078,placement|0.00092928805393,short|0.000805571842882,shape|0.00278785335157,mt|0.000983224591498,behavimy|0.00101399559089,effect|0.000762988355909
correlate|0.0012707503302,debugging|0.00140182491447,structure|0.00276424555653,detect|0.00257948636274,mixing|0.00163570683132,transition|0.00153130134477,accurate|0.00125725786507,suitable|0.00155944331061,ranked|0.00112415703636,product|0.00117378608603,atom|0.00119165721625,field|0.00118952913174,adaptive|0.00255074087593,candidate|0.000462375150717,diffuse|0.000925934354864,keynote|0.000804221878575,objective|0.00278660093265,authoring|0.000960922044523,multivariate|0.00100979856113,tukey|0.000759910216369
width|0.00125909167395,analysi|0.00137186595759,knowledge|0.00272056287162,integrating|0.00254895635313,ie|0.00161157348634,spatial|0.00151906133828,summarizing|0.00123466537567,collection|0.00153611539018,12|0.00111459116255,plausible|0.00116684328425,stereoscopic|0.00118937412297,detail-on-demand|0.00117889442436,shape|0.00251703346861,doorway|0.000459931689814,customized|0.000900366919216,imaged|0.000802354076237,metric|0.0027692966042,changing|0.000929844291466,intent|0.00100428604803,psychophysical|0.000755997192885
policy|0.00123409253192,retaining|0.00136030825304,direct|0.00266769335966,radiological|0.0025434582625,directly|0.00159953949446,4000|0.00150521930573,care|0.00122970257255,recent|0.00152111527466,filtering|0.0011091980027,portfolio|0.00115124716263,distance|0.00117718576712,different|0.00116765599204,serve|0.00250929702197,visitor|0.000455725843788,mask|0.000897429302394,flexibly|0.000784168494169,conducted|0.00275797493546,molecule|0.000925620949566,providing|0.00100376120512,benefit|0.000745427240887
volume|0.00120242225366,mobile|0.00135429447646,flow|0.0026673439583,identify|0.00254139292802,quality|0.00159603890054,challenge|0.0014689676224,community|0.00122428033381,process|0.0015102975906,lend|0.00106862530665,advantageou|0.00114208687619,precomputed|0.00116282642779,sum|0.00116009965562,impact|0.00250777376198,public-domain|0.000453822928523,piece|0.000893748590457,incorporate|0.000779457803741,method|0.00274484250851,organic|0.00091630215015,pressure|0.00100374892404,cave|0.000741539084111
variable|0.00118571101176,seeking|0.00134872203576,style|0.00266265486596,ocean|0.00253655067317,relatively|0.0015535892194,computationally|0.00146619229397,calendar|0.00121757358626,provided|0.00148168642328,measure|0.00106167304096,manually|0.00113401233146,world|0.00116265767431,model|0.00112643035905,analysi|0.0024997653179,seed|0.000452030465335,contribute|0.000887705921574,presentation|0.000772380530328,step|0.0027152422456,aim|0.000915041742595,constrain|0.000969887050349,balloon|0.000720357199517
datum|0.00118369837645,exploring|0.00134631494341,description|0.0026464170479,strategy|0.00253116899111,perceived|0.00154845599437,turbulent|0.00146480820498,exponent|0.0012122110826,theory|0.00145933181,hand|0.00105733426227,slouse|0.00113045682755,density|0.00115061716398,global|0.00112624469106,scale|0.00248162134207,nowaday|0.000448539694846,high-dimensional|0.000870387066481,measure|0.000771950151968,effort|0.00269361818599,solving|0.000905736559253,existing|0.000967220707837,actual|0.000717736247434
away|0.00117674349002,tackle|0.00134403347786,lower|0.0026373230671,image|0.00253064735686,interesting|0.00152828555211,cycle|0.00145306772038,mission|0.00120466370933,extract|0.00145475572659,comprise|0.00103463870192,edit|0.00112845985916,superimposed|0.0011500308425,combustion|0.00110923347583,polymer|0.00246888053864,operator|0.000432022250271,minimize|0.000851939445673,framework|0.000763800151969,require|0.00261526014257,genomic|0.000869497261621,high|0.000956506483447,perception|0.000695837590044
canva|0.00115604157784,displacement|0.00132149196172,technology|0.00260028556476,inspired|0.00252361082863,reference|0.00148519625595,setting|0.00144925235989,microscopy|0.00119577684396,search|0.00144236102923,user|0.00102919074793,agency|0.00112608933647,n-gram|0.00114491205313,pathline|0.00110224938337,step|0.00243774719598,4d|0.00041843335769,attention|0.000842221414373,mechanism|0.000754461481749,apply|0.00257791170425,harvest|0.000857631854106,rule|0.000951835450286,radiation|0.000694150926392
normal|0.0011266722733,simulating|0.00130365091682,input|0.00256197284427,either|0.00249639802247,structural|0.00146878342063,convey|0.00142076480058,week|0.00118844440471,content|0.00143827820858,maxima|0.000994107584278,nebula|0.00111860280379,ray-casting|0.00112840750618,ie|0.00109630332547,paper|0.00242442798451,realistic|0.000417535418115,uncertainty|0.000838699815766,iteration|0.000754196821929,focus-and-context|0.00257480950144,adjust|0.000853714854784,entirely|0.000938431611617,scagnostic|0.000688022192838
impossible|0.00112131400222,confidence|0.00130330242007,cfd|0.00254906011565,forward|0.00246718385528,visualize|0.00146755420538,side|0.00141382162252,curvature|0.00113562972343,tree|0.00143238121465,emphasizing|0.000993902295837,developed|0.00111058546047,popular|0.00111143626659,tmy|0.00109501510442,particle|0.00241890975624,elementary|0.000413741622849,dot|0.000838553925853,structural|0.000749713173166,table|0.0025553856938,project|0.000842224512937,auxiliary|0.000935090870162,treatment|0.000682199100215
magnification|0.00111564635238,revealed|0.00127967668076,manner|0.00248535216473,describe|0.00244102512269,scheme|0.00145970473504,analysi|0.00141247420528,gained|0.00113236067365,sampling|0.00142875332354,adjustment|0.000978919208348,event|0.00110891401703,sentence|0.00110597911338,distinction|0.00106634957547,reported|0.00238096848966,year|0.00041194749776,devoted|0.000831822602347,group|0.000747264512773,interactive|0.00254199139583,interaction|0.000841282270832,injection|0.000927944806019,adaptive|0.000676035300367
minimize|0.00110589072525,tree|0.00125423434639,awarenes|0.00244997844966,closed|0.00243364337711,student|0.00143908551907,reliable|0.00141128921811,resolving|0.0011165086552,probabilistic|0.00142515455118,specification|0.000976166945493,usable|0.00110541359231,modeling|0.00108089496343,reaction|0.00106514408398,pc-mrus|0.00236074318933,future|0.000410606815355,major|0.000828668559345,laboratory|0.000740086884592,view|0.00250699610182,contaminated|0.000837286027993,choice|0.000923359370083,content|0.000660447814153
exploring|0.001095715645,efficacy|0.00124022105928,different|0.00240755161334,nontrivial|0.00242719240849,spatial|0.0014231311614,measurement|0.00139035416784,surface|0.00111127765066,b|0.00141139545731,plume|0.000973653677879,stock|0.00109879946301,enhanced|0.00106473823506,national|0.00106255219846,furthermore|0.00233058907959,system|0.000406134037902,robust|0.000797898204861,sonar|0.000724894076979,finite|0.00249541753005,namely|0.000820149053921,ability|0.000911835746511,necessary|0.00065828250533
viewpoint|0.001089346223,collected|0.00123175408391,curved|0.00240332298076,len|0.00241598848187,surface|0.0014150555515,user'|0.00137613982882,role|0.00110885397995,ie|0.00140849110968,intensive|0.000935003980923,element|0.00109461095655,known|0.00105550970336,mining|0.00104780733637,node|0.00232565851731,encompas|0.00039796023823,matrix|0.000793884531307,clean|0.000722801617963,quality|0.00247577198315,atom|0.000805490806129,recognition|0.000897822915411,rain|0.00064782031138
derivation|0.00108756153179,likely|0.00122410018211,intermediate|0.00238364745622,accurately|0.00241153465746,algorithm|0.00141363269955,support|0.00136811279916,processing|0.00109454960097,technique|0.00139957178677,comparing|0.000926446096361,type|0.00108546901606,fail|0.0010538770711,video|0.00103780983933,square|0.00230356815059,ago|0.000395175920456,exhibited|0.000791056458956,utilizing|0.000710656552379,high|0.00245145265548,real-world|0.000782054174562,occlusion|0.000897285140951,truly|0.000634052493738
acquired|0.00108338955987,pattern|0.00121038319443,indicate|0.00237855495488,modified|0.00238605498597,evaluation|0.00140859547234,due|0.00134365461051,co-located|0.00109118210888,instance|0.00138812649889,assume|0.000925560682367,collection|0.00108129845874,town|0.00102370278151,recognized|0.00102865840045,direction|0.00227932252307,sound|0.000390400212637,surface|0.000788676172066,leading|0.000703879833544,commercial|0.00244385618548,triangle|0.000776423514318,topological|0.000890079782287,structure-based|0.000631992099322
formative|0.00108324935474,relational|0.0012020537404,combination|0.00237329245502,state|0.00238498598479,distributed|0.0013970215856,knowledge|0.00133494958781,limit|0.00107964204625,message|0.00137403493835,treated|0.000920042481503,equation|0.00107776580468,aperture|0.00101567252304,lic|0.00100329599823,opacity|0.00226358043404,rapidly|0.000390304251986,shading|0.000778714601731,bound|0.000693133258062,edge|0.00243968173726,parametrization|0.000765660487562,prerequisite|0.000877367146716,spatial|0.000627067363785
normally|0.0010741179477,eigenvector|0.00119473571246,trajectory|0.00237164639644,relevant|0.00238296972235,extend|0.00139027216226,increasing|0.00133417710041,tightly|0.00107099612837,foundation|0.00136518892168,analogy|0.000917663539172,speedup|0.00107363619988,band|0.0010133044667,stacked|0.000993556458559,disease|0.00226300099069,involved|0.000385531297995,solf|0.000766085159768,300|0.00068658371505,attribute|0.0024396114817,denote|0.0007588792515,renderer|0.000851483021924,real-time|0.000624671955141
vary|0.00106020509141,challenge|0.00118735467042,attribute|0.0023705014262,partial|0.00237539645962,creation|0.00138752758221,linguistic|0.00132639154721,acquired|0.00106511942305,feature|0.0013432850363,visual|0.000910835233636,asset|0.00106081899121,orientation|0.000993316674228,cycle|0.000993435908613,however|0.00226026969037,insight|0.000385259154747,mapping|0.000760820455712,causality|0.000677288770774,colored|0.00238927295092,constructing|0.000735152244411,parallel|0.000841906101474,prediction|0.000617843346798
raise|0.00105613985344,preliminary|0.00117151986186,tool|0.00234687145771,climate|0.00235191750992,vector|0.00136628781759,ability|0.00132603132418,endoscopic|0.0010522949763,analyze|0.00134142708039,extensively|0.000904684914962,improved|0.00105844484363,overcome|0.000986237215358,automatically|0.000987175735542,custom|0.00225682429093,four-step|0.000380746930254,insight|0.000759167245989,seabed|0.000664503148647,generation|0.00238074506655,code|0.000733002261617,segmentation|0.000834590088049,enhancement|0.000613765645326
deficiency|0.00104983628359,augment|0.0011509934095,engineering|0.00233275438289,report|0.00235089585541,road|0.00135825462374,menu|0.00132431214164,lighting|0.00102621023123,overview|0.00133857157765,started|0.000902550796701,way|0.00105776879293,inferred|0.000966664699533,select|0.000982237644355,region|0.0022472934267,totally|0.00038072119768,vortice|0.000757934273953,code|0.000654064574536,sampling|0.00236528811689,accordance|0.000727313913441,distinctive|0.000831657176933,time-varying|0.000612659255296
illusion|0.00103628813814,consensu|0.00115051547294,visibility|0.00228681156491,linked-view|0.00233239925702,simplification|0.00135713137153,sequence|0.00131791124616,handling|0.00102113444585,interval|0.00133213471255,fall|0.00090229717542,simulation|0.00105665774379,restrict|0.000963075030927,validate|0.000980814751154,cardiac|0.00224596226153,combining|0.000378242442679,reducing|0.000757036078868,chain|0.000653461395957,demonstrate|0.00236043601882,formal|0.000724547249789,usage|0.000818498706819,concentric|0.000611458967198
hand|0.00103084620698,valuable|0.0011438802819,potential|0.00227150775508,methodology|0.00232846712508,rendering|0.00134933171692,select|0.00130836339482,picking|0.00101499035077,scheme|0.00131548820047,consider|0.000896251930136,put|0.00104453369655,though|0.000934812152459,ultrasound|0.000976257630109,domain-specific|0.00219933909268,blurred|0.000371561984909,retrieval|0.000748547251807,little|0.00065251138684,imply|0.0023546997258,separate|0.000720442998397,compatible|0.000815559911513,refinement|0.00060883416972
view|0.00102598911217,summary|0.00113622158979,exploration|0.00225606741303,series|0.00232653529298,account|0.00133402881833,motion|0.00130620449384,approximating|0.00101233929967,energy|0.00131344892257,propose|0.000887799151517,optimal|0.00103754170869,mas|0.000925991880003,sub-group|0.00097506917228,planning|0.0021926900083,space|0.000369915410063,contrast|0.00072451952493,alongside|0.000651199367253,algorithm|0.00234976939639,playback|0.000720048062756,unnecessary|0.000813909944412,validate|0.000605314124059
calculate|0.00102472855679,analyzing|0.00113571427536,use|0.00224433733517,statistical|0.00231244815152,pattern|0.00130748911627,custom|0.00129799141969,galaxy|0.00100435654712,perform|0.00130725295377,affect|0.000885400135674,largest|0.00102826019977,full|0.000921900051906,visualize|0.000971057892229,different|0.00218690044507,tour|0.000362298091717,helping|0.000709099036642,elegant|0.000645161565619,operator|0.00233516595951,pexel|0.00071372761049,ridge|0.00081346949873,terrain|0.000605313077496
