Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13,Topic 14,Topic 15,Topic 16,Topic 17,Topic 18,Topic 19,Topic 20
map|0.00293966348449,keynote|0.000940232967224,classification|0.00276474621017,u|0.00173403011758,existence|0.000950916679916,image-based|0.00180489217754,aggregate|0.000927581900901,supported|0.0014260890346,shape|0.000921344339482,graph|0.0011720918397,costly|0.00123324398923,interview|0.0018562751963,objectively|0.000495570704777,result|0.00266874894691,participant|0.0014057196674,semi-transparent|0.0032580600061,isosurface|0.00121005715997,mesh|0.000755057035257,case|0.00304855143792,meet|0.00162791420178
diffusion|0.00291326856673,integrate|0.00090792005384,defined|0.00275416745155,(computer|0.00169798012539,followed|0.000944768125897,separation|0.00179540282791,organic|0.000918069165448,high-quality|0.00140794998124,commonly|0.00090257355265,4d|0.00113364214331,well-known|0.00121202902586,smart|0.00185510629436,facility|0.000492511628937,dynamic|0.00265403634473,integral|0.00139117866071,integrated|0.0032124239642,geodesic|0.00120778978451,develop|0.000746486360362,radiological|0.003039388503,expression|0.00157450519703
topology|0.00290137673264,round|0.000884866932122,wa|0.00274128906282,graphics)|0.00169798012539,occurrence|0.000922354059566,index|0.00179181857314,solf|0.000916889913345,month|0.00140162605418,prerequisite|0.000883766838753,vertex|0.0011059308628,pivot|0.00120255508255,utility|0.00184806695614,encountered|0.000483417046633,paper|0.00261469353129,relative|0.00138940455784,color-coded|0.00321018166534,animal|0.00120708053224,anatomical|0.000742613418706,answer|0.00301491943722,patient|0.00156916937115
generalizing|0.00288900723005,accentuate|0.000881088044801,high|0.00270507795461,analyst'|0.00168267961539,isolate|0.000921868624094,instant|0.00172384232379,twofold|0.000913847995514,pattern|0.00138388443013,state|0.000879158873686,atomic|0.00108868649977,raise|0.00118398299705,target|0.00181088950531,600|0.000465889832462,space|0.00260846603367,budget|0.00136833003835,sensemaking|0.00319572704401,applied|0.00120546005298,cluster|0.000738781206592,neighborhood|0.00300752917522,etc|0.00155640716724
comprehend|0.00288186075987,habit|0.000872537807107,generation|0.00266564943816,key|0.00167548599302,maxima|0.00091164676988,user-centered|0.00172133958843,projected|0.000911882595121,fmy|0.00138320773769,unify|0.000874041277031,supported|0.0010849085518,seeking|0.00116515307928,symmetric|0.00178821072001,film|0.000448607888694,interface|0.00260592424578,template|0.0013655661931,program|0.00310720954631,feature|0.00118687825286,psychophysical|0.000735771989121,climate|0.00300473474611,essential|0.00143881136813
simultaneou|0.00284627438347,high-quality|0.000872141803494,security|0.00262086832201,case|0.00163903753089,mark|0.000905009905781,observation|0.0016736336775,contest|0.000905513582823,interface|0.00137791332375,proces|0.000859794430801,usual|0.00107117900302,gathering|0.0011446544486,static|0.0017871483658,device|0.000435005665298,parameter|0.00258864528182,device|0.00135521120079,design|0.00309313532805,track|0.00118467515137,experience|0.000733039094684,correspond|0.00297715388072,5|0.00139660976659
acros|0.00283429411264,synthesized|0.00086707745676,case|0.00259943530672,command|0.00161188715755,blog|0.000888947407079,methodology|0.00157642857582,regulation|0.000871531575357,constructing|0.0013353760998,ensemble|0.000845336348579,rate|0.00105749583889,cartographic|0.00114419804506,compared|0.00174673506749,television|0.000425138802969,noise|0.00258302328639,net|0.0013397463819,walkthrough|0.00309300050999,moving|0.00117642158862,section|0.000730275413062,conduction|0.00294784950441,transformation|0.00139524056722
wall|0.00280910820801,communicative|0.00085987297347,completely|0.00259451830204,yet|0.0015655843979,write|0.000870164169433,2005|0.00155321018946,texplorer|0.000868556394785,reconstructing|0.00131664022705,geophysical|0.000844959261189,interference|0.00104389899585,gather|0.00114178583941,list|0.00167268884056,free-form|0.000423976242465,scheme|0.00257625804848,adjust|0.00130440373016,regarding|0.00307681394942,algorithmic|0.00117360400179,executing|0.000728725007842,system|0.00294600659059,surgical|0.00138521411486
unfortunately|0.00279648920832,temporal|0.000840261923865,experience|0.00254794465101,non-linear|0.00156490553039,tree|0.000866821843718,fault|0.0015295380335,vortice|0.000854445246675,predefined|0.00129905151887,deeper|0.000842559182175,level-of-detail|0.00099467675883,issue|0.00113936484038,name|0.00166988671086,author|0.000420598343904,region|0.00255202042104,convex|0.00129461926019,motion|0.00304220108078,geometry|0.00116905219924,dyadic|0.00072535141017,time-resolved|0.00294003860692,provided|0.00138237504381
formulation|0.00276231446529,content|0.000823344141567,detailed|0.00248612243289,mas|0.00156174430305,biological|0.000837750058063,information|0.00152007823327,contaminated|0.000838884520452,immediately|0.00127004288108,interval|0.00083652959347,controlled|0.000991192881577,jet|0.00113179560951,surveillance|0.00164303601121,biological|0.000419106501852,exploration|0.00253085148577,small|0.00129029332516,contrast|0.00303117340893,extrema|0.00116362225866,abundance|0.000719365194971,spherical|0.00293869454754,radar|0.00138155731761
intent|0.00273074882528,land|0.00078515324401,series|0.002446905271,density|0.00153356804648,density|0.000819007360239,interpreting|0.00151611743966,invasive|0.000838466194096,meaning|0.00125664902055,suggest|0.000827272122215,directly|0.000949513643311,alert|0.00112962710622,convey|0.00159568938387,apparent|0.000418238328306,use|0.00251072527501,control|0.00128605083352,mandatory|0.00301813736991,whose|0.00116154117084,add|0.000704227340017,determining|0.00291397686567,tool|0.0013628890352
discretization|0.00272927237355,definition|0.000777524301599,available|0.00242286198944,predictor|0.00149811844621,understood|0.000808808397657,environment|0.00147765714316,magnification|0.000837579449408,straight|0.00125536189224,expose|0.000825465025976,success|0.000922009493923,enable|0.00111719245042,series|0.00157363111275,intersection|0.000416085587828,review|0.00250592640942,directly|0.00127565504561,enabling|0.00295873757272,build|0.00115313522741,exercise|0.000696923375851,resonance|0.00287105745279,capability|0.00135714898509
fluid|0.00265321642012,sun|0.000767043220117,test|0.0024082272075,kernel|0.00148462118953,know|0.000793855260135,system|0.00147489009548,relaxation|0.000758709240129,varied|0.00125533324984,depicted|0.000823679727526,interactively|0.000919344580602,oriented|0.00110216682645,visual|0.00155747253187,query|0.000414891687453,attribute|0.00249351869086,next|0.00123788299571,atmospheric|0.00291958952638,induced|0.00113719391972,clear|0.000694355065758,tediou|0.00286484654594,&|0.00131782357123
spherical|0.00261033170309,letting|0.000763309270707,evolution|0.00236294160727,helped|0.00148376920977,language|0.00078728880587,phase|0.00146310582058,clarity|0.000756675789099,involved|0.00123965612326,configurable|0.000823471809752,state-of-the-art|0.000918725415085,weighting|0.00110093559888,successful|0.00154697305868,discovery|0.000412349956617,two|0.0024561556438,integration|0.00122161042876,vision|0.00290645232022,arbitrary|0.00112763956081,tetrahedral|0.000692196634485,magnetic|0.00284605972598,wa|0.00130492899788
u|0.0025738527141,expose|0.000757752931545,3d|0.0023546370197,grouping|0.00146877504355,slower|0.000786083502818,transparency|0.00145482328886,flash|0.000742243344031,institution|0.00123422051748,expansion|0.00081349936696,diagram|0.000915244344025,facilitate|0.00109871610633,medium|0.0015429330455,coarse|0.000409496061482,simulation|0.0024558331828,poster|0.00121305659268,class|0.00289336183881,eeg|0.00110958519076,disseminating|0.000691617674674,tissue|0.00281346522015,slouse|0.00129986448998
hemodynamic|0.00254290267744,freeform|0.000753124894858,exploratory|0.00230133380276,science|0.00146033486555,anisotropy|0.000784774888917,hard|0.00143033786224,scatter|0.000740991977872,tree|0.00122303553918,network|0.000797917969975,mesh|0.000910765983928,satisfy|0.00107899818767,focused|0.00151889707629,synthetic|0.000404852687591,model|0.00244150814479,true|0.00120221090015,throughout|0.00287242479983,implement|0.00110606635899,choose|0.000683286236358,overhead|0.00276614153759,different|0.00129162305424
limit|0.00253658055849,assess|0.000730706319878,presentation|0.00226564813507,scene|0.00144244077671,thermal|0.00078311061215,attempt|0.00142492557669,outside|0.000733213095201,investigation|0.00122107052629,enhancement|0.000793524451194,manipulating|0.000909040772721,evidence|0.00106123902497,highlight|0.00150951120796,modification|0.000403538125846,interpolation|0.00244105247506,usually|0.0011810990088,suffer|0.00287011411076,iteration|0.00110119561542,fine|0.000672033171448,laplacian|0.00275460102025,4|0.00128435271509
established|0.00251549437225,finally|0.000726828049549,provide|0.00224176476823,modality|0.00143675530977,angiography|0.000773233571539,tool|0.00141942064313,happen|0.000731987586445,formation|0.00121671149851,reused|0.000787569013779,instance|0.000905374022102,cell|0.00103274519683,case|0.0015050990011,directed|0.000401887612081,work|0.00241308595794,reference|0.00117831598757,virtual|0.00284267186776,item|0.00109869000364,defined|0.000670182056019,cue|0.00275317837661,operator|0.00128098541351
closer|0.00251343514927,conference|0.000721849433417,method|0.00222455794821,active|0.00143411429048,databasis|0.000758729504141,2011|0.00139896684054,expressing|0.000714766264405,relative|0.00121295040697,cognitive|0.000784515114989,environment|0.0008955462515,visit|0.00103267343907,&|0.00144442342167,selected|0.000396064095499,segmentation|0.00241304652198,user|0.00117641559322,discovery|0.00282278781585,time-varying|0.00108704644694,continent|0.0006667082245,treemap|0.00271766252189,zone|0.00126111923308
practitioner|0.00247623795616,isolating|0.000719939073749,selection|0.00221642378709,linking|0.00143113983606,bifurcation|0.000745375767161,statistically|0.00137783356409,successfully|0.000710580871676,one|0.0012098591356,drife|0.000782093974817,alternative|0.000889180419906,rupture|0.00102605474617,size|0.00134407182642,fundamental|0.000395196860135,representation|0.00240686623883,importance|0.00116774184221,detailed|0.00270512698029,axi|0.00107548923998,preservation|0.00065443495503,applicability|0.00268428705954,tradeoff|0.00125930526029
industrial|0.00246904967032,retrieve|0.000715944206502,distribution|0.00214065953235,out-of-core|0.00142092677929,multi-modal|0.000743068815773,descriptive|0.00136893100332,abstract|0.00070651083824,sa|0.001186788404,encoded|0.000780615994099,maintain|0.000885693503727,recognized|0.00101772556283,continuou|0.00133698765311,panel|0.000395111106775,network|0.00240468411448,insight|0.00116536160597,participant|0.00270226723499,extraction|0.00106543965415,merely|0.000652418042539,arrangement|0.00268029724613,score|0.00123773927268
criterium|0.00245396545812,drill-down|0.000708576018154,field|0.0020854243081,fusion|0.00141236939853,brushing|0.000742847526326,jigsaw|0.00135996400472,arena|0.000704857958232,movement|0.00117204112681,link|0.000768408306646,split|0.000881121834267,operation|0.00101025459259,similarity|0.00133327114645,simulation|0.000393757875192,computational|0.00240228884077,vorticity|0.00116052303181,coupled|0.00268389520239,modifying|0.00106445787689,analysis|0.000650381554025,principle|0.00264738193624,document|0.00123408416717
cpr|0.00243843866886,box|0.000697312856292,established|0.00203024960712,built|0.00141135576514,selection|0.000741592848911,attack|0.00135676086301,spatializing|0.000703377420092,recorded|0.00116092307926,observation|0.000766176083847,easier|0.000869974884649,audience|0.0010059138473,facilitated|0.00132917099493,multidimensional|0.000389541293487,based|0.00240130692185,scientific|0.00115809201869,researcher|0.00266929957821,polyline|0.00106096527887,part|0.000647300968483,flattened|0.00261063291614,timing|0.00121668871052
provide|0.00242926465556,utilize|0.00069561976746,2011|0.00202284139152,investigation|0.00139592564065,query|0.000727131093929,creating|0.00135644552147,simulation|0.000695661725074,palantir|0.00115958133245,meta-datum|0.000762637862782,proportional|0.000863816826336,differ|0.00100100487225,affected|0.00132299216564,pattern|0.000388671652856,could|0.00239703708735,protocol|0.00115129960749,benefit|0.00262281366901,cannot|0.00103047376078,optimum|0.00064397682111,difference|0.00260188869847,alternative|0.00119095017941
physician|0.00241550318775,situational|0.000681165310198,many|0.00197922972789,linguistic|0.00139183048532,management|0.000709333839213,key|0.00134325517886,concentration|0.000684969978063,formalism|0.00115840138518,computer-based|0.000762340183764,j|0.000863458783275,spanning|0.00100040399898,browsing|0.00130184186806,discrimination|0.000383439373972,time|0.00239196379881,discovery|0.00115073734579,process|0.00257434867493,hi|0.00102705873956,emerged|0.000638011233966,testing|0.00255986587085,application|0.00118552107659
reconstruct|0.00239812372818,green|0.00067629761664,significantly|0.00192986208573,discover|0.00138793410513,undertaken|0.000708305703692,designing|0.00134180132573,environmental|0.000676072125766,challenging|0.00115369437423,enclosing|0.000754390086881,terrain|0.0008323513572,databasis|0.0009957496694,preferred|0.00129751170654,rely|0.000381502441227,allows|0.00238037632564,beyond|0.00114889539314,containing|0.00254965754769,spatial|0.00102201473565,interpolating|0.000632681050207,chart|0.00254810301864,sufficiently|0.0011835713653
applied|0.00239359020015,deliver|0.000671897887077,rate|0.00190894129033,subsequently|0.00138427735244,observed|0.000707420190965,activity|0.00132377972418,numerou|0.00067111224863,hue|0.00113527754415,characterization|0.000750406377826,mt|0.000819964744606,row|0.000970263271459,framework|0.00129169352755,importance|0.000380418444082,demonstrate|0.00235111366329,greater|0.00114605038132,cvd|0.00253764191927,simplify|0.00101887756259,air|0.000629462679868,correctly|0.00252902194185,segmentation|0.00112244597817
clearly|0.00237647609852,information|0.000670638179451,combination|0.00189413963886,method|0.0013270885563,detected|0.000706194115271,barrier|0.00130939525412,area|0.000666733442251,preserve|0.00113040739503,case|0.000722305117902,matrix-based|0.000819410688543,sub-group|0.00095974979896,larger|0.00128651855495,affinity|0.000380245011621,characteristic|0.0023441486511,comparison|0.00114321549655,historic|0.00253002232574,quadratic|0.00101859462278,region|0.000623283160403,investigate|0.00252242656442,together|0.00111956299522
line|0.00228483162317,programmer|0.00066746705929,real-world|0.00188134554451,outline|0.00131468158102,size|0.000687380139128,case|0.0012923654598,aggregation|0.00066558641875,guideline|0.00112990932718,scientific|0.000721856112166,list|0.000818307546699,structured|0.000959705767341,examine|0.00127514279779,updated|0.000375127002686,technique|0.00233786898384,criterium|0.00113291413795,free|0.00246395336743,20|0.00101529491517,cognitive|0.000611723857561,rate|0.00251601795207,adjustment|0.00111114590525
