Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13,Topic 14,Topic 15,Topic 16,Topic 17,Topic 18,Topic 19,Topic 20
plastic|0.000700227717007,hypothesis|0.00185906793475,text|0.00168643497843,40|0.00304236533697,work|0.00262797600206,cluster|0.00285295415533,redundant|0.00139650501335,analyzed|0.000875679146016,apart|0.00080647859737,interpret|0.00107799508206,hue|0.00130185141842,apart|0.00104157221258,arranged|0.00107763045069,collision|0.00292217719509,data-driven|0.00169341583831,out-of-core|0.0011785605804,dimensionality|0.002196152713,complete|0.00100530661076,analyse|0.00151048402969,logical|0.00141748609221
undergraduate|0.000690073887686,service|0.00174037295484,prototype|0.00166193029978,either|0.00303788219888,heat|0.00261620115628,eg|0.00282905742213,2|0.00139474526217,embody|0.000873109025121,candidate|0.000799521994106,partitioning|0.00103452900112,color|0.00130176033537,correctnes|0.00103801013712,finding|0.00107735213979,question|0.0028747858953,perception|0.00166821898619,plane|0.00117768420067,network|0.00218059602723,medium|0.000987755896629,making|0.00148160767275,recent|0.00140547587874
nesting|0.00068941477138,several|0.00164720237488,fmy|0.0016589989156,text|0.00302655539333,one|0.00261489868015,prior|0.00274331624303,probe|0.00137224214047,regulation|0.000866718859977,sun|0.000795459541738,mathematical|0.00102922799591,emphasize|0.00128843621363,plant|0.00102756183275,comparing|0.00105702627218,medical|0.00280495635657,color|0.00161112293032,occurrence|0.00116996490262,table|0.00216771585948,anatomic|0.000978774790219,circular|0.00145327818659,mark|0.00137991470948
geometrically|0.000686626868152,method|0.00160107157425,luman|0.00159501727911,framework|0.00296719899754,three-dimensional|0.00258202440893,specifically|0.00271878704046,open|0.00137030436301,enforcement|0.000833882956023,clear|0.000772848033683,accepted|0.0010271895233,series|0.00128100950102,100|0.001014628933,n|0.00105402960786,group|0.00275455673922,flow|0.00160655305706,empirically|0.00115220580531,term|0.00213274632529,mission|0.000976760865317,aim|0.00144969091432,competing|0.00135735338102
administrator|0.000673240493825,compute|0.0015900319223,association|0.00157987797189,remove|0.00296607519335,dataset|0.00255215502827,class|0.00250384063359,candidate|0.00135277133012,sql|0.000825541123548,dyadic|0.000748491754349,recent|0.00102385658873,pre-integrated|0.00127882482502,instance|0.000998798644489,depend|0.00103104176542,shadow|0.00270800069152,foundation|0.00159009266428,music|0.00115086928491,captured|0.00208809364056,contest|0.000974857433775,revealing|0.00143860347557,hypothesis|0.00133781366396
relative|0.000651075954357,making|0.00156548901271,muscle|0.00156283929697,realistic|0.00293554732956,function|0.00253740038005,1|0.00249523712123,quantitative|0.00135114312762,final|0.000808834708232,high-level|0.000747402762845,combustion|0.000997228616241,differential|0.00127664923909,obtaining|0.000998096128317,polynomial|0.00101054717506,goal|0.00265285099862,turbulent|0.00155766484858,heterogeneou|0.00112993410753,knowledge|0.00206641703219,treated|0.000958167312816,ecosystem|0.00141381695922,ontology|0.00133182251621
marine|0.000632710889419,membership|0.00151913526833,improving|0.00153150931149,completely|0.00289815604805,tool|0.00253098959558,overview|0.00248293271039,question|0.00134729735782,automating|0.000798806199646,clutter|0.00074320411958,operator|0.000996425909163,judgment|0.00126414282597,development|0.000993959450682,tolerance|0.000992632377144,application|0.00264300411019,neighbor|0.00154691445517,functionality|0.00111567979849,detection|0.00202572221938,rs|0.000956426733724,diagnostic|0.00139983082135,belong|0.00132811450451
hundred|0.000632049128217,instance|0.00151596374433,however|0.0014663008681,multi-volume|0.0028692198988,particle|0.00252394163187,transfer|0.00246816693914,pixel-oriented|0.00134076557883,experimental|0.000798191425599,imprecise|0.000736278328435,spatial|0.000981424614168,define|0.00126008906162,automatic|0.000984758386783,avoid|0.00098429175298,respect|0.00263412460811,surface|0.00153022969501,lose|0.00109477324524,separation|0.00199655552116,extensively|0.000942564099558,textual|0.00139908084688,readability|0.00132466360945
last|0.000630333165276,critical|0.00146581906209,project|0.00146388655423,algorithm|0.00286468871157,using|0.00251778387849,layout|0.00238369278883,linkage|0.00133501550929,profile|0.000786593468153,millisecond|0.000723083902065,line|0.000964146127068,national|0.00125005258665,fe|0.000973149964471,trial|0.000983391084224,system|0.00262799555111,industry|0.0015242092179,great|0.00109400087319,picture|0.00194508604479,potentially|0.000933201652506,reasonable|0.00139586113548,placed|0.00132384124103
optimal|0.000628470555689,and/or|0.00145333641093,technology|0.00146345050356,marching|0.00282316988544,result|0.00250589613487,purpose|0.00233364520566,interface|0.00132603765107,greater|0.000763919923361,texture|0.000711873354625,repeated|0.000953074837155,correlate|0.0012470924329,viewer|0.000970329238146,operate|0.000922875738418,curved|0.00261093743681,aggregate|0.0015090073552,layout|0.00108870588352,gradient|0.00193322380683,location|0.000914725849859,etc|0.00137506418089,identified|0.00131379025927
fossil|0.000621250021448,order|0.0014053000905,adjusting|0.0014502405587,cause|0.00281986275443,approximation|0.00244807742737,goal|0.00218930409983,live|0.00129703444207,generating|0.000758002801498,occur|0.000711868640983,incorrect|0.000942923042766,bioinformatic|0.00123810862196,ius|0.000962418601856,smoothing|0.000910788587045,global|0.00261004153271,suggest|0.00143198876511,consequence|0.00108198540998,enable|0.00191655460065,batch|0.000898899819333,validate|0.00136163038154,spectrum|0.00131183636695
texture|0.000621091808664,biology|0.00139086449159,social|0.00143009950943,cell|0.00279671499269,within|0.00243841835164,leverage|0.00218835345049,graphics)|0.00129445064208,etc|0.000756048720123,emergent|0.000708993564579,devised|0.000935468173792,moving|0.00122115452963,numerically|0.000943570703162,interpolation|0.000894253578018,view|0.00260716089547,enhance|0.00140603488954,large-scale|0.00106857540987,function|0.00190237805485,physics-based|0.00089751535577,som|0.00134368726835,sketching|0.00127799954176
depth|0.000603110836596,psychology|0.00133130304201,identifying|0.00140096109033,step|0.00279234241781,performance|0.00243641042766,effective|0.00217211291356,(computer|0.00129445064208,implementing|0.000743500768662,close|0.000704841908789,al|0.00093362893092,practice|0.00120309219228,role|0.000942450172357,going|0.0008881447929,output|0.0025895767338,lot|0.00139359897835,theoretically|0.00104485737144,allowing|0.0018899517442,aided|0.00089452713991,namely|0.00133667607732,thread|0.00123596419533
overcome|0.000599558841945,implicit|0.00132738060132,mimic|0.00136895696624,unlike|0.00274803917871,large|0.00243376319348,planning|0.00207698309206,restricted|0.00129254752625,interaction|0.000734943049215,naturally|0.000704630226058,mask|0.000930148505397,demonstrator|0.00119344949844,semantic|0.000939000529694,computationally|0.000883977225359,spatial|0.00258422472483,box|0.00138064665861,spherical|0.00102998157082,critical|0.00187800217874,behind|0.000888982520223,specific|0.00132757369104,validate|0.00123381698584
dimensionality|0.000591230689804,rendering|0.00128672120623,anatomical|0.00135817001661,criterion|0.00273429008678,study|0.00242138340192,measure|0.00198039247486,massive|0.00128627710408,skipping|0.00073059275713,let|0.000701427113028,visualize|0.000910790129916,discrepancy|0.00116137634932,theory|0.000907620552752,nematic|0.000881245350204,model|0.00258258411134,summarization|0.00135762932212,acting|0.00101897080373,layout|0.00186871237517,fish-eye|0.000888515156188,back|0.00125277244912,recognition|0.00122859593088
algorithm|0.00058891673842,metaphor|0.00127700729422,systematically|0.00135728372819,document|0.00273351970697,thi|0.00241109510709,contrast|0.00196663124716,ratio|0.00127223895013,clutter|0.000722025287896,balanced|0.00069518279775,detect|0.000908464535235,vector|0.00114380506832,aimed|0.000889935596618,density|0.000874722144741,manner|0.00256291223363,1|0.00132703515743,accelerating|0.000997936692567,shader|0.00178663144033,duplicate|0.000887409829456,stroke|0.00125197690298,tumor|0.00121855679574
manage|0.0005868381683,optimal|0.00125888511636,academic|0.00134700343384,geometric|0.00266959651272,participant|0.00239776761205,square|0.00191623079325,however|0.00125290972234,emphasizing|0.000721736442962,manipulating|0.000684188615771,usual|0.00089832931384,culling|0.00113789334721,growth|0.00087530033088,parser|0.000873526386173,established|0.00256210735588,importance|0.00132412370741,32|0.000997136116567,analyzing|0.00170318864654,continuum|0.000879073031554,exercise|0.00123004618092,surgeon|0.00120506415419
completely|0.000579296095074,edge|0.00125816070196,still|0.00134668212603,level|0.00265333612167,feature|0.00237575410315,contmy|0.0018901829859,diversity|0.00125070411809,differentiate|0.000720920336722,prepare|0.000680498223788,indicating|0.000890479284872,extending|0.00110803356078,massive|0.00086907580476,minimizing|0.000869989017827,search|0.00255446624593,plane|0.00130555154246,comparative|0.000981528330788,similarity|0.00167393791753,synthesi|0.000876630191665,switch|0.00121922881261,learned|0.0011946663465
map|0.000577486780509,current|0.00125441110368,process|0.00133832485118,scaling|0.00256801772512,topology|0.00236660349934,suggest|0.00185591403042,scope|0.00123899773668,accept|0.00072033877244,repair|0.000670803919656,positional|0.00087432883217,augmenting|0.00110763369977,configuration|0.000842325951628,deformation|0.000867367196084,learning|0.00253891346841,email|0.00129435302984,led|0.000964916788553,financial|0.00167090508409,nucleu|0.000874283804701,flood|0.00121316413211,network|0.00118517226607
performance|0.000576575915579,b|0.00125011890333,medicine|0.00133048351659,isosurface|0.00253011308844,paper|0.00233074925647,graph|0.00183963655296,simpler|0.00123279876178,tablet|0.000702712993606,motivated|0.000670462462053,medium|0.000858328857145,reliably|0.00110732065693,inconsistency|0.000839528495122,moving|0.000854894903335,easily|0.00253823891556,content|0.00129334039562,phrase|0.000933060125235,point|0.00166025023267,panel|0.000858954073471,setting|0.00120384249325,signature|0.00117730617285
distinct|0.00057429453733,quality|0.00124858579577,cartogram|0.00131737599683,ranging|0.00252123598009,interface|0.00230041624878,commonly|0.00181733269373,dataset|0.001228141094,arena|0.000700965953657,optimum|0.000664233139101,creation|0.000846728377701,executed|0.00108108352763,developing|0.000834626492527,linear|0.000845198325285,published|0.00252717399527,reflection|0.00128857725335,inconsistent|0.000920058554608,multidimensional|0.00163616475518,paging|0.00085385486912,recognition|0.00119604155113,behind|0.00117253272158
cyber|0.000573914228998,non-linear|0.00124655696117,choosing|0.00127636669427,tree|0.00248544461751,time|0.00229370158002,classification|0.0017824256324,incorporating|0.00121585200331,spatializing|0.000699494453295,network|0.000662004185119,avoid|0.000840892826036,library|0.00107789928424,ray-tracing|0.000826896705126,field|0.000843608025459,visibility|0.00252151523604,challenging|0.00128796984169,rigorou|0.000904999647609,cycle|0.00158142041908,out-of-core|0.000840056827066,layout|0.0011658025475,attention|0.00114757974636
incrementally|0.000573079924005,spatialization|0.00124334975344,map|0.00123759392058,topological|0.0024112902275,demonstrate|0.00228387442229,organize|0.0017781372072,viewer|0.00121527526453,exploratory|0.000666944886744,smooth|0.000655699693365,attempting|0.000822228825116,increase|0.00106781473322,prajna|0.000820148181969,image|0.000842879631146,direction|0.00251979479582,difficulty|0.00128530318541,non-uniform|0.000849451416524,detect|0.00156490864515,user-defined|0.000838467293159,goal|0.00115290247919,rationale|0.00113435878264
material|0.000568127497551,accurate|0.00124170701408,human|0.00122060941816,volume|0.00238691858048,interpolation|0.00227766423908,surface|0.00177795892863,slouse|0.00121326539846,schema|0.000641721881519,invalid|0.000649899973826,grid|0.000807169789469,identified|0.00106349184695,semitransparent|0.000819565036663,rigorou|0.000831615584167,detailed|0.00251951400087,largely|0.00127436479088,finite|0.000846832313994,volume|0.00155328622305,ieee|0.000832733216564,user|0.00113891102874,exponent|0.00112277118766
polyhedra|0.000560600209224,allowing|0.0012408301098,aggregate|0.00120046079905,approximation|0.00234191133721,object|0.00223009737714,composition|0.00177157175565,drawback|0.00119630599559,scientific|0.000627198308022,databasis|0.000647452538493,challenge|0.000795776619803,topography|0.00106164822482,text|0.000817525492301,movie|0.000831210971349,finite|0.00249490091979,compound|0.00126662558883,scivi|0.000840057092458,statistical|0.00148599703024,confusion|0.000813072094408,acces|0.00113875077307,showed|0.00109193778648
activity|0.00055247946885,patient|0.0012379460682,astrophysic|0.00118462122549,imaging|0.00229540505582,technique|0.00222653627688,expressive|0.00175531870308,manifold|0.00118833257915,analysi|0.000625490418417,dataspace|0.000640738833679,trade-off|0.000786169842274,former|0.00104671504008,suggested|0.000812426416678,tremendou|0.000829470830731,navigated|0.00241820186558,comprehensive|0.0012594508359,state-of-the-art|0.000822419336415,drawn|0.0014682118511,geophysical|0.000812656622323,saving|0.00113462704726,giving|0.00108314867156
portraying|0.000549525337102,large-scale|0.00123370939357,transaction|0.00118385250261,retrieval|0.00225281284878,extraction|0.00222420110711,dataset|0.00174863372364,clustering|0.00118694142831,model|0.000617074337493,closenes|0.000624062045581,user-specified|0.000781042946343,let|0.00104671083185,deliver|0.000809254898221,visited|0.000815421450731,depend|0.00240571758461,heuristic|0.00123331508447,denote|0.000815685597521,inside|0.00143913921435,enhance|0.000808092239309,pipeline|0.00111767423188,maintained|0.00108018622429
photometric|0.000549119087564,learning|0.00122459149582,analysi|0.0011735690725,mesh|0.00225182140681,use|0.00221519870134,geometric|0.00174326876609,technique|0.00116853180596,real-world|0.000613641489799,node|0.000619270538187,pivot|0.000780775377634,top-down|0.00102258416047,heterogeneou|0.00080616580867,expose|0.000811730079962,function|0.00239801324475,knowledge|0.00121786079716,reaching|0.00081477831124,setup|0.00137980384442,recovering|0.000786080895078,marketing|0.00109691260692,still|0.00107793853909
specific|0.000548903138931,attempt|0.00122124369183,development|0.00116324161381,small|0.00223383240259,pc-mrus|0.00221363998219,making|0.00164866392991,c|0.00116850525142,linking|0.000608846335358,field|0.000600297025184,temporal|0.000779659303566,latter|0.00101979354852,objective|0.000792722011294,difference|0.000806777389422,coherent|0.002395213642,target|0.00118802266835,fun|0.000807267679275,reveal|0.00137176261758,reused|0.000757460076929,reflected|0.00109255327647,skill|0.0010757998161
